mahalla_id,official_unique_code,mahalla_name_uz_latin,mahalla_name_uz_cyrillic,mahalla_name_ru,mahalla_name_en,official_full_name,short_name_uz_latin,alternative_spellings,former_names,mahalla_type,district_name_uz_latin,district_id,district_SOATO_code,mahalla_SOATO_code,TIN_STIR,official_registration_number,date_created,date_renamed,date_merged,date_boundary_changed,legal_document_number,legal_document_date,legal_document_url,mahalla_office_address,mahalla_center_latitude,mahalla_center_longitude,area_ha,official_boundary_available,geometry_available_in_this_file,geometry_source,geometry_download_url,geometry_api_url,geometry_coordinate_reference_system,geometry_date,boundary_status,source_authority,source_url,confidence,reference_date,last_verified_date,notes
UZ-TAS-MFY-492,NULL,Zarafshon mahallasi,Зарафшон маҳалласи,Зарафшон махалля,NULL,Zarafshon mahallasi,Zarafshon,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,area_ha is NULL in the source layer (all 60 Uchtepa records)
UZ-TAS-MFY-493,NULL,Bekobod mahallasi,Бекобод маҳалласи,Бекобод махалля,NULL,Bekobod mahallasi,Bekobod,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,area_ha is NULL in the source layer (all 60 Uchtepa records)
UZ-TAS-MFY-494,NULL,Ko'ksaroy mahallasi,Кўксарой маҳалласи,Куксарой махалля,NULL,Ko'ksaroy mahallasi,Ko'ksaroy,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,area_ha is NULL in the source layer (all 60 Uchtepa records)
UZ-TAS-MFY-495,NULL,Oqmasjid mahallasi,Оқмасжид маҳалласи,Okmasjid mahallasi,NULL,Oqmasjid mahallasi,Oqmasjid,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-496,NULL,Hayratiy mahallasi,Ҳайратий маҳалласи,Xayratiy mahallasi,NULL,Hayratiy mahallasi,Hayratiy,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-497,NULL,Xurshid mahallasi,Хуршид маҳалласи,Xurshid mahallasi,NULL,Xurshid mahallasi,Xurshid,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-498,NULL,Paxtakor mahallasi,Пахтакор маҳалласи,Paxtakor mahallasi,NULL,Paxtakor mahallasi,Paxtakor,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-499,NULL,Shofayzibog' mahallasi,Шофайзибоғ маҳалласи,Shofayzibogh mahallasi,NULL,Shofayzibog' mahallasi,Shofayzibog',NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-500,NULL,Uchtepa mahallasi,Учтепа маҳалласи,Uchtepa mahallasi,NULL,Uchtepa mahallasi,Uchtepa,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-501,NULL,Abdulla Qodiriy mahallasi,Абдулла Қодирий маҳалласи,Abdulla Qodiriy mahallasi,NULL,Abdulla Qodiriy mahallasi,Abdulla Qodiriy,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-502,NULL,Yusuf Sakkokiy mahallasi,Юсуф Саккокий маҳалласи,Yusuf Sakkokiy mahallasi,NULL,Yusuf Sakkokiy mahallasi,Yusuf Sakkokiy,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-503,NULL,Taqachi mahallasi,Тақачи маҳалласи,Taqachi mahallasi,NULL,Taqachi mahallasi,Taqachi,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-504,NULL,Ko'hna Cho'ponota mahallasi,Кўҳна Чўпонота маҳалласи,Kohna Chponota mahallasi,NULL,Ko'hna Cho'ponota mahallasi,Ko'hna Cho'ponota,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-505,NULL,Latifguzar mahallasi,Латифгузар маҳалласи,Latifguzar mahallasi,NULL,Latifguzar mahallasi,Latifguzar,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-506,NULL,Bog'obod mahallasi,Боғобод маҳалласи,Bogobod mahallasi,NULL,Bog'obod mahallasi,Bog'obod,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-507,NULL,Istirohat mahallasi,Истироҳат маҳалласи,Istirohat mahallasi,NULL,Istirohat mahallasi,Istirohat,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-508,NULL,Hojiobod mahallasi,Ҳожиобод маҳалласи,Hojiobod mahallasi,NULL,Hojiobod mahallasi,Hojiobod,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-509,NULL,Ko'rkamobod mahallasi,Кўркамобод маҳалласи,Korkamobod mahallasi,NULL,Ko'rkamobod mahallasi,Ko'rkamobod,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-510,NULL,Jarbuloq mahallasi,Жарбулоқ маҳалласи,Jarbuloq mahallasi,NULL,Jarbuloq mahallasi,Jarbuloq,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
UZ-TAS-MFY-511,NULL,Vatanparvar mahallasi,Ватанпарвар маҳалласи,Vatanparvar mahallasi,NULL,Vatanparvar mahallasi,Vatanparvar,NULL,NULL,Mahalla fuqarolar yig'ini (MFY),Uchtepa,UZ-TAS-UCHTEPA,1726262,NULL,NULL,NULL,NULL,NULL,NULL,2023-11-24/2024-10-23 (range; exact date per district NOT ESTABLISHED),NOT ESTABLISHED,NULL,https://e-qaror.gov.uz (Tashkent City Kengash decisions; individual act not located),NULL,NULL,NULL,NULL,YES,NO,"Tashkent City Hokimiyat, Dept. of Digital Development, via Open Data Tashkent; republished on Esri CAC GeoPortal",https://hub.arcgis.com/api/v3/datasets/c51c854bad2d48f1beaad40272f8d483_0/downloads/data?format=geojson&spatialRefId=4326,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,stored EPSG:102100/3857; served as EPSG:4326 on request,2024-10 (adopted); 2025-07 (republication snapshot),OFFICIAL,Toshkent shahar hokimligi - Raqamli rivojlantirish boshqarmasi,https://services8.arcgis.com/GyR85gR88mMqIY4t/arcgis/rest/services/Tashkent_Mahallas/FeatureServer/0,A,2024-10-23,2026-09-18,"area_ha is NULL in the source layer (all 60 Uchtepa records); name_ru contains Latin-script text in the source, not Russian Cyrillic - NOT usable as a Russian name"
